,symbol,name,industry,macro,RS,RSM
988,KRBL,KRBL LTD,Packaged Foods,FMCG ,1.315357720296607,-31.38127118689338
989,KREBSBIO,KREBS BIOCHEMICALS AND INDUSTRIES LTD,Pharmaceuticals,Healthcare,0.3539419892775892,-55.97316629829865
990,KRIDHANINF,KRIDHAN INFRA LTD,ENGINEERING / DESIGNING /CONSTRUCTION,CAPITAL GOODS,-0.3443952786561462,-46.62572016667211
991,KRISHANA,KRISHANA PHOSCHEM LTD,FERTILIZERS,Basic Materials,0.9521312770606107,-13.473418029433237
992,KRITI,KRITI INDUSTRIES (INDIA) LTD,PLASTIC PRODUCTS,Industrials,1.4424173267281573,-5.060941821095943
993,KRSNAA,KRSNAA DIAGNOSTICS LTD,Healthcare  - Services,Healthcare,0.9591589672878489,-34.175766088701806
994,KSB,KSB LTD,Industrial Machinery,CAPITAL GOODS,0.6835415532010894,-29.383816716977773
995,KSCL,KAVERI SEED COMPANY LTD,Other Agricultural Products,FMCG ,0.9958787016833156,-2.265637393478348
996,KSL,KALYANI STEELS LTD,Iron & Steel and Intermediary Products,Basic Materials,0.20165623798954957,-313.65329843890953
997,KTKBANK,THE KARNATAKA BANK LTD,BANKS - PVT,Finance,0.9032104863121447,260.7333149307781
998,KUANTUM,KUANTUM PAPERS LTD,Paper & Paper Products,Basic Materials,0.8611937592847748,20.79341005395232
1000,L&TFH,L&T FINANCE HOLDINGS LTD,Holding Companies,Finance,1.906351597630773,13.275847587468581
1001,LAGNAM,LAGNAM SPINTEX LTD,SPINNING-COTTON/BLENDED,Industrials,1.10822782413464,30.58366761980693
1002,LAKPRE,LAKSHMI PRECISION SCREWS LTD,IRON & STEEL PRODUCTS,Basic Materials,0.8641765627742233,2.7690567052438553
1004,LALPATHLAB,DR. LAL PATH LABS LTD.,Healthcare  - Services,Healthcare,0.26011450236832484,-55.27758531962657
1005,LAMBODHARA,LAMBODHARA TEXTILES LTD,Textiles,Industrials,0.4583979704250714,-57.85424208278292
1006,LAOPALA,LA OPALA RG LTD,GLASS,CAPITAL GOODS,0.5374330749236421,-1032.482017166177
1007,LASA,LASA SUPERGENERICS LTD,Healthcare  - Services,Healthcare,0.33031165766525483,-62.4551335297433
1008,LATENTVIEW,LATENT VIEW ANALYTICS LTD,IT Consulting & Application Software,Information Technology,0.2874970321722147,-60.57308326883868
1009,LAURUSLABS,LAURUS LABS LTD,Pharmaceuticals,Healthcare,-0.381499159837218,341.38172238669364
1010,LAXMICOT,LAXMI COTSPIN LTD,SPINNING-COTTON/BLENDED,Industrials,0.26298444994677034,-63.758041571136005
1011,LAXMIMACH,LAKSHMI MACHINE WORKS LTD,Industrial Machinery,CAPITAL GOODS,0.3486212619932022,1153.0180787544937
1012,LCCINFOTEC,LCC INFOTECH LTD,Software Products,Information Technology,1.103776250159305,-3.656159464889952
1013,LEMONTREE,LEMON TREE HOTELS LTD,Hotels,SERVICES,0.2976863138550753,-75.22379044987697
1014,LFIC,LAKSHMI FINANCE & INDUSTRIAL CORPORATION LTD,INVESTMENT COMPANIES,Finance,1.2613948983874925,358.8079841763643
1015,LGBBROSLTD,LG BALAKRISHNAN & BROS LTD,Auto Parts & Equipment,CDGS ,0.1536450847344386,-51.38971798858265
1016,LGBFORGE,LGB FORGE LTD, Industrial Products,Industrials,1.0782260009818385,169.7266538263952
1017,LIBAS,LIBAS CONSUMER PRODUCTS LTD,FABRICS & GARMENTS,CDGS ,-0.06925632631258294,-203.61141455616865
1018,LIBERTSHOE,LIBERTY SHOES LTD,Footwear,CDGS ,0.82155113715631,-14.431409840398556
1019,LICHSGFIN,LIC HOUSING FINANCE LTD,Housing Finance Companies,Finance,1.3364562384402694,5.731271297519203
1020,LICNETFGSC,LIC MF - LIC MF G-SEC LT ETF - GO,MF / ETF,Finance,0.4299680719270487,-62.17916491423401
1021,LICNETFN50,LIC MF - LIC MF EXCHANGE TRADED FUND - NIFTY 50,MF / ETF,Finance,1.0262822942375593,26.491558158765784
1022,LICNETFSEN,LIC MUTUAL FUND - LIC MF EXCHANGE TRADED FUND - SENSEX,MF / ETF,Finance,1.028637895030575,-1.8023962763582757
1023,LICNFNHGP,LIC MF - LIC MF ETF - NIFTY 100,MF / ETF,Finance,0.6458115546180698,-16.347426654356724
1024,LIKHITHA,LIKHITHA INFRASTRUCTURE LTD,Construction & Engineering,CAPITAL GOODS,1.005667981828255,-7.546950010092424
1025,LINC,LINC LTD,Non-Durable Household Products,FMCG ,0.41502764785951246,34.22654416667097
1026,LINCOLN,LINCOLN PHARMACEUTICALS LTD,Pharmaceuticals,Healthcare,0.6860330057490381,-30.20812247843895
1027,LINDEINDIA,LINDE INDIA LTD,Industrial Gases,CAPITAL GOODS,0.6025455043078308,-11.353671106119112
1028,LIQUIDBEES,NIPPON INDIA ETF LIQUID BEES,MF / ETF,Finance,0.2613990372854957,-15.228984324589778
1029,LIQUIDETF,DSP LIQUID ETF,MF / ETF,Finance,-0.6222541720308802,-15.228984324589767
1030,LODHA,MACROTECH DEVELOPERS LTD,Realty,CAPITAL GOODS,1.311306136270805,5.34958290964318
1031,LOKESHMACH,LOKESH MACHINES LTD,Industrial Machinery,CAPITAL GOODS,1.5960577797882403,86.84253459845233
1032,LOTUSEYE,LOTUS EYE HOSPITAL AND INSTITUTE LTD,Healthcare  - Facilities,Healthcare,0.5670319505367647,-32.947512279078126
1033,LOVABLE,LOVABLE LINGERIE LTD,Other Apparels & Accessories,CDGS ,0.18527056722092689,-65.82996253746838
1034,LPDC,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD,Realty,CAPITAL GOODS,0.5758540038498787,-50.77649323982099
1036,LT,LARSEN & TOUBRO LTD,Construction & Engineering,CAPITAL GOODS,0.4918885659378548,-14.10889393752537
1038,LTTS,L&T TECHNOLOGY SERVICES LTD,Internet Software & Services,Information Technology,0.797864399445651,-6.9095808684647935
1039,LUMAXIND,LUMAX INDUSTRIES LTD,Auto Parts & Equipment,CDGS ,0.8506928106484511,2.2721150271866497
1040,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD,Auto Parts & Equipment,CDGS ,1.061652640941717,-34.6267594588503
1041,LUPIN,LUPIN LTD,Pharmaceuticals,Healthcare,-0.573876898372505,155.6459347105682
1042,LUXIND,LUX INDUSTRIES LTD,Other Apparels & Accessories,CDGS ,-0.13392275328118278,-3826.086416044628
1043,LXCHEM,LAXMI ORGANIC INDUSTRIES LTD,Specialty Chemicals,Basic Materials,0.19481902906281132,-59.96468032712784
1044,LYKALABS,LYKA LABS LTD,Pharmaceuticals,Healthcare,0.23467703209286767,1177.788147700288
1045,LYPSAGEMS,LYPSA GEMS & JEWELLERY LTD,Other Apparels & Accessories,CDGS ,-0.39990566594633853,-415.5347337536755
1046,M&M,MAHINDRA & MAHINDRA LTD,Cars & Utility Vehicles,CDGS ,1.153475312551293,-5.248642648186075
1047,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD,Fin COS (including NBFCs),Finance,1.5213730586828924,23.7572690399104
1048,MAANALU,MAAN ALUMINIUM LTD,ALUMINIUM,Basic Materials,0.059437426012370155,-83.29164520809123
1049,MACPOWER,MACPOWER CNC MACHINES LTD,INDUSTRIAL EQUIPMENT,CAPITAL GOODS,0.050653741697033065,-87.3590277441479
1050,MADHAV,MADHAV MARBLES AND GRANITES LTD,GRANITES / MARBLES,Basic Materials,-0.5660939808454631,18.874105587228197
1051,MADHUCON,MADHUCON PROJECTS LTD,Construction & Engineering,CAPITAL GOODS,0.6896698889599293,-22.301719907219663
1052,MADRASFERT,MADRAS FERTILIZERS LTD,FERTILIZERS,Basic Materials,1.1958069248973526,30.52579738960093
1054,MAFANG,MIRAE ASSET MUTUAL FUND - MIRAE ASSET NYSE FANG+ ETF,MF / ETF,Finance,0.29603652835830996,186.4260516536235
1055,MAFSETF,MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY FINANCIAL SERVICES ETF,MF / ETF,Finance,0.9437379605890014,-2.887017497506905
1056,MAGADSUGAR,MAGADH SUGAR & ENERGY LTD,Sugar,FMCG ,0.9100929584740143,-37.81790302470115
1057,MAGNUM,MAGNUM VENTURES LTD,Paper & Paper Products,Basic Materials,0.20864832762481408,-174.94722778351465
1058,MAHABANK,BANK OF MAHARASHTRA,BANKS - PVT,Finance,-0.5024888079555265,38.1896954591165
1059,MAHAPEXLTD,MAHA RASHTRA APEX CORPORATION LTD,Fin COS (including NBFCs),Finance,0.8506935137530695,7.419703021476787
1060,MAHASTEEL,MAHAMAYA STEEL INDUSTRIES LTD,IRON & STEEL PRODUCTS,Basic Materials,-0.024439587658604912,-68.89102220144683
1061,MAHEPC,MAHINDRA EPC IRRIGATION LTD,PLASTIC PRODUCTS,Industrials,0.8926793206775878,-38.417818243287215
1062,MAHESHWARI,MAHESHWARI LOGISTICS LTD,LOGISTICS SOLUTION PROVIDER,SERVICES,0.4490800866958084,-11791.65653080256
1064,MAHKTECH,MIRAE ASSET MUTUAL FUND - MIRAE ASSET HANG SENG TECH ETF,MF / ETF,Finance,0.4469403369892975,-1442.897161369889
1065,MAHLIFE,MAHINDRA LIFESPACE DEVELOPERS LTD,Realty,CAPITAL GOODS,1.3911861499277338,46.85992675054778
1066,MAHLOG,MAHINDRA LOGISTICS LTD,LOGISTICS SOLUTION PROVIDER,SERVICES,1.0239330954060775,-2.9739550211687726
1067,MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,INVESTMENT COMPANIES,Finance,1.1536685144447514,-29.648226852169202
1068,MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,IRON & STEEL PRODUCTS,Basic Materials,-0.09763406162533432,-22.115047464488658
1069,MAITHANALL,MAITHAN ALLOYS LTD,Iron & Steel and Intermediary Products,Basic Materials,0.5786565796628224,-2.1384712529667227
1070,MALUPAPER,MALU PAPER MILLS LTD,Paper & Paper Products,Basic Materials,-0.18481744246276716,-268.68512234084864
1071,MAN50ETF,MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY 50 ETF,MF / ETF,Finance,1.0744489999683386,-10.869150652987692
1072,MANAKALUCO,MANAKSIA ALUMINIUM COMPANY LTD,ALUMINIUM,Basic Materials,0.7039340067685848,-45.937237161420605
1073,MANAKCOAT,MANAKSIA COATED METALS & INDUSTRIES LTD,IRON & STEEL PRODUCTS,Basic Materials,0.40286429840811966,-42.75134330816965
1074,MANAKSIA,MANAKSIA LTD,IRON & STEEL PRODUCTS,Basic Materials,-0.48654718563991334,1.945174287843332
1075,MANAKSTEEL,MANAKSIA STEELS LTD,IRON & STEEL PRODUCTS,Basic Materials,-0.03958063096134366,-73.02731223507683
1076,MANALIPETC,MANALI PETROCHEMICALS LTD,Petrochemicals,Basic Materials,0.8878789386262106,-22.436143221674477
1077,MANAPPURAM,MANAPPURAM FINANCE LTD,Fin COS (including NBFCs),Finance,1.2601141423846676,50.91797549327659
1078,MANGALAM,MANGALAM DRUGS AND ORGANICS LTD,Pharmaceuticals,Healthcare,0.8726176244361141,-4.76185720940755
1079,MANGCHEFER,MANGALORE CHEMICALS & FERTILIZERS LTD,FERTILIZERS,Basic Materials,0.929782931051912,-0.762281772054263
1080,MANGLMCEM,MANGALAM CEMENT LTD,Cement & Cement Products,Basic Materials,0.8095845891717843,46.3566631054682
1082,MANINDS,MAN INDUSTRIES (INDIA) LTD,IRON & STEEL PRODUCTS,Basic Materials,1.2947482613721,-25.33466148609971
1083,MANINFRA,MAN INFRACONSTRUCTION LTD,Construction & Engineering,CAPITAL GOODS,0.384247596551291,-35.953917163543146
1084,MANORG,MANGALAM ORGANICS LTD,Commodity Chemicals,Basic Materials,1.3624928483908043,31.930773600438343
1086,MANUGRAPH,MANUGRAPH INDIA LTD,Industrial Machinery,CAPITAL GOODS,0.7460942021429137,-25.230285954470688
1087,MANXT50,MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY NEXT 50 ETF (MANXT50) - MI,MF / ETF,Finance,1.3978673948467595,26.83745708562979
1088,MAPMYINDIA,C.E. INFO SYSTEMS LTD,Software Products,Information Technology,0.4988052904720072,634.8113520209255
1089,MARALOVER,MARAL OVERSEAS LTD,Textiles,Industrials,0.2536442126444036,-79.23117002698218
1090,MARATHON,MARATHON NEXTGEN REALTY LTD,Realty,CAPITAL GOODS,1.9593171872031812,84.24581229620804
1091,MARICO,MARICO LTD,Personal Products,FMCG ,0.21786289901744618,161.8503895866995
1092,MARINE,MARINE ELECTRICALS (INDIA) LTD,INDUSTRIAL EQUIPMENT,CAPITAL GOODS,1.5883144627806582,3.577151502708098
1093,MARKSANS,MARKSANS PHARMA LTD,Pharmaceuticals,Healthcare,0.1225897326254297,-53.0440331207926
1094,MARSHALL,MARSHALL MACHINES LTD,INDUSTRIAL EQUIPMENT,CAPITAL GOODS,-0.6197562977185389,44.8490378205475
1095,MARUTI,MARUTI SUZUKI INDIA LTD,Cars & Utility Vehicles,CDGS ,-0.3546487077504742,-164.6993758838403
1096,MASFIN,MAS FINANCIAL SERVICES LTD,Fin COS (including NBFCs),Finance,0.9972934736962988,-17.415048661349154
1097,MASKINVEST,MASK INVESTMENTS LTD,NBFC,Finance,1.3428330641864703,67.59335688842756
1098,MASPTOP50,MIRAE ASSET MUTUAL FUND - MIRAE ASSET S&P 500 TOP 50 ETF,MF / ETF,Finance,0.9305516796895443,55.27510587431947
1099,MASTEK,MASTEK LTD,Software Products,Information Technology,0.4796178394846412,-35.34352844667781
1100,MATRIMONY,MATRIMONY.COM LTD,Internet Software & Services,Information Technology,0.8508507488073921,-9.602986966829551
1101,MAWANASUG,MAWANA SUGARS LTD,Sugar,FMCG ,1.5080045402047324,4.975157811327824
1102,MAXHEALTH,MAX HEALTHCARE INSTITUTE LTD,Healthcare  - Facilities,Healthcare,1.1194952388354693,-35.705280670483106
1103,MAXIND,MAX INDIA LTD,Holding Companies,Finance,1.6412765553168494,40.726113347892465
1106,MAYURUNIQ,MAYUR UNIQUOTERS LTD,Other Apparels & Accessories,CDGS ,1.5193786485577205,-8.914885617516777
1107,MAZDA,MAZDA LTD,INDUSTRIAL EQUIPMENT,CAPITAL GOODS,0.8694079111913163,126.0307058427868
1108,MAZDOCK,MAZAGON DOCK SHIPBUILDERS LTD,Defence,CAPITAL GOODS,1.833567868305121,21.406551442045508
1109,MBAPL,MADHYA BHARAT AGRO PRODUCTS LTD,PESTICIDES AND AGROCHEMICALS,Basic Materials,1.0028558726556047,-446.83120053357277
1110,MBECL,MCNALLY BHARAT ENGINEERING COMPANY LTD,Construction & Engineering,CAPITAL GOODS,0.603466236890393,22.078641093901208
1111,MBLINFRA,MBL INFRASTRUCTURES LTD,Construction & Engineering,CAPITAL GOODS,0.9039455838891352,-16.30490275162768
1113,MCDOWELL-N,UNITED SPIRITS LTD,Breweries & Distilleries,FMCG ,0.49468302548849,-30.539115633330415
1114,MCL,MADHAV COPPER LTD,COPPER & COPPER PRODUCTS,Basic Materials,-0.6689834680163849,77.22671795986396
1115,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD,Tea & Coffee,FMCG ,1.3988061746278897,-11.320669346584012
1116,MCX,MULTI COMMODITY EXCHANGE OF INDIA LTD,STOCK EXCHANGE,Finance,0.832637768166345,-11.972277901941098
1117,MEDICAMEQ,MEDICAMEN BIOTECH LTD,Pharmaceuticals,Healthcare,-0.6429948496718718,36.03441048411749
1118,MEGASOFT,MEGASOFT LTD,Software Products,Information Technology,-0.16458379057571282,-19.72400923428713
1120,MELSTAR,MELSTAR INFORMATION TECHNOLOGIES LTD,IT ENABLED SERVICES - SOFTWARE,Information Technology,-0.2772978639281984,-15.228984324589778
1121,MENONBE,MENON BEARINGS LTD,Auto Parts & Equipment,CDGS ,0.4091185486665702,-50.32823815391041
1122,MEP,MEP INFRASTRUCTURE DEVELOPERS LTD,Roads & Highways,Industrials,1.9554148536672649,25.83337439635509
1126,METROPOLIS,METROPOLIS HEALTHCARE LTD,Healthcare  - Services,Healthcare,-0.045973781489744084,-34.34669114414963
1128,MFSL,MAX FINANCIAL SERVICES LTD,Life Insurance,Finance,0.7699531030851798,-22.14248283774911
1129,MGEL,MANGALAM GLOBAL ENTERPRISE LTD,CONSUMER FOOD,FMCG ,0.9455478866121679,8446.704261882081
1130,MGL,MAHANAGAR GAS LTD,Oil Marketing & Distribution,Energy,1.0479913648262893,-13.856942976005481
1132,MHRIL,MAHINDRA HOLIDAYS & RESORTS INDIA LTD,Hotels,SERVICES,1.362619017066934,4.531157783823603
1134,MIDHANI,MISHRA DHATU NIGAM LTD,Defence,CAPITAL GOODS,0.37450720739991433,-3.0141341217760464
1135,MINDACORP,MINDA CORPORATION LTD,Auto Parts & Equipment,CDGS ,1.4729015176014375,60.7445677195597
1137,MINDTECK,MINDTECK (INDIA) LTD,Software Products,Information Technology,0.4498508903226685,-36.37252188116762
1139,MIRCELECTR,MIRC ELECTRONICS LTD,Consumer Electronics,CAPITAL GOODS,-0.37168242910125426,-162.11843979677073
1140,MIRZAINT,MIRZA INTERNATIONAL LTD,Footwear,CDGS ,0.11944191478061825,-47.61318784123044
1141,MITTAL,MITTAL LIFE STYLE LTD,FABRICS & GARMENTS,CDGS ,0.7542378444376966,-2.9433433217355143
1142,MMFL,MM FORGINGS LTD, Industrial Products,Industrials,0.22414997107161602,-19.560542504871993
1143,MMP,MMP INDUSTRIES LTD,ALUMINIUM,Basic Materials,0.16860690847267154,-42.87992788445355
1144,MMTC,MMTC LTD,Trading Companies & Distributors,SERVICES,1.7089469375134114,202.0598264081238
1145,MODIRUBBER,MODI RUBBER LTD,Tyres & Rubber Products,CAPITAL GOODS,1.487464143052306,112.74187916338727
1147,MOGSEC,MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL 5 YEAR G SEC ETF - GROWTH,MF / ETF,Finance,-0.22501746330483544,-118.90578700713858
1148,MOHITIND,MOHIT INDUSTRIES LTD,Textiles,Industrials,0.6880190873274462,-38.05295214704062
1150,MOIL,MOIL LTD,Mining,Basic Materials,0.559562556357347,-49.21496527302297
1151,MOKSH,MOKSH ORNAMENTS LTD,GEMS  / JEWELLERY & WATCHES,CDGS ,-0.17242936273480103,226.97428424427
1152,MOL,MEGHMANI ORGANICS LTD,Agrochemicals,Basic Materials,1.00348701717147,-22.2430220790643
1153,MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,IT ENABLED SERVICES - SOFTWARE,Information Technology,0.5300306109887277,-43.52296120154949
1154,MOLDTKPAC,MOLD-TEK PACKAGING LTD,Containers & Packaging,Industrials,0.4037767910860399,-41.85286983284213
1155,MOLDTKPAC,MOLD-TEK PACKAGING LTD,Containers & Packaging,Industrials,0.4037767910860399,-41.85286983284213
1156,MOM100,MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL MOST SHARES M100 ETF GO,MF / ETF,Finance,1.3977687279576356,-2.4918601626433334
1157,MOM50,MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL MOST SHARES M50 ETF,MF / ETF,Finance,0.9182038307582433,5.160898677897663
1158,MON100,MOTILAL OSWAL MUTUAL FUND-MOTILAL OSWAL MOST SHARES NASDAQ 100 ETF -GO,MF / ETF,Finance,1.6140830195963238,27.05456204077974
1159,MONTECARLO,MONTE CARLO FASHIONS LTD,Other Apparels & Accessories,CDGS ,-0.35866686264386705,-42.52573459239192
1160,MORARJEE,MORARJEE TEXTILES LTD,Textiles,Industrials,0.6484899834359401,89.61380765914843
1161,MOREPENLAB,MOREPEN LABORATORIES LTD,Pharmaceuticals,Healthcare,1.476277318423233,-8.40965710479773
1163,MOTILALOFS,MOTILAL OSWAL FINANCIAL SERVICES LTD,Fin COS (including NBFCs),Finance,0.885068949708869,-11.807094670425355
1164,MOTOGENFIN,THE MOTOR & GENERAL FINANCE LTD,Fin COS (including NBFCs),Finance,1.1675639989540025,35.87828332400511
1165,MPHASIS,MPHASIS LTD,IT Consulting & Application Software,Information Technology,0.3886765880873415,4.824826398120097
1166,MPSLTD,MPS LTD,Education,SERVICES,0.7230246549621964,-16.96797551618834
1167,MRF,MRF LTD,Tyres & Rubber Products,CAPITAL GOODS,-0.40364569355776,-30.73918649875438
1168,MRO-TEK,MRO-TEK REALTY LTD,Networking Equipment,Information Technology,-0.6823527032427567,38.27228895963233
1169,MRPL,MANGALORE REFINERY AND PETROCHEMICALS LTD,Refineries & Petroleum Products,Energy,0.4530134970334445,-21.126447027255757
1170,MSPL,MSP STEEL & POWER LTD,IRON & STEEL PRODUCTS,Basic Materials,0.4909561701745867,-48.401343531881366
1171,MSTCLTD,MSTC LTD,Trading Companies & Distributors,SERVICES,0.11532291972897912,-302.03277345335493
1172,MTARTECH,MTAR TECHNOLOGIES LTD,Industrial Machinery,CAPITAL GOODS,0.11944629070995341,-264.6395851400471
1173,MTEDUCARE,MT EDUCARE LTD,Education,SERVICES,0.30146544942844805,926.6612092094521
1174,MTNL,MAHANAGAR TELEPHONE NIGAM LTD,Telecommunication Services,Telecom,1.1339623908080765,7.611701958551476
1176,MUKANDLTD,MUKAND LTD,Iron & Steel and Intermediary Products,Basic Materials,1.1828257361204375,17.534122571084264
1177,MUKTAARTS,MUKTA ARTS LTD,Movies & Entertainment,SERVICES,0.7963694927884107,-12.611408762535781
1178,MUNJALAU,MUNJAL AUTO INDUSTRIES LTD,Auto Parts & Equipment,CDGS ,1.182922455889077,52.72479401379
1179,MUNJALSHOW,MUNJAL SHOWA LTD,Auto Parts & Equipment,CDGS ,0.24997616776995127,-20.818816329125667
1180,MURUDCERA,MURUDESHWAR CERAMICS LTD,CERAMICS / GRANITES ,CDGS ,0.48384922190270496,272.5622593299522
1181,MUTHOOTCAP,MUTHOOT CAPITAL SERVICES LTD,NBFC,Finance,1.1167349377472755,-3.0000394989475265
1182,MUTHOOTFIN,MUTHOOT FINANCE LTD,Fin COS (including NBFCs),Finance,0.35057499842288364,-54.01531475343475
1183,NACLIND,NACL INDUSTRIES LTD,Agrochemicals,Basic Materials,1.6552479883264162,13.165284477730843
1184,NAGAFERT,NAGARJUNA FERTILIZERS AND CHEMICALS LTD,FERTILIZERS,Basic Materials,1.1924156128549093,-16.802824151267526
1185,NAGREEKCAP,NAGREEKA CAPITAL & INFRASTRUCTURE LTD,INVESTMENT COMPANIES,Finance,0.6260862897149455,-5.255846262982111
1186,NAGREEKEXP,NAGREEKA EXPORTS LTD,Textiles,Industrials,0.49052073216479963,-21.059304166961866
1187,NAHARCAP,NAHAR CAPITAL AND FINANCIAL SERVICES LTD,INVESTMENT COMPANIES,Finance,0.8292135459552189,-24.9942806488512
1188,NAHARINDUS,NAHAR INDUSTRIAL ENTERPRISES LTD,Textiles,Industrials,0.7624018996006781,-40.305374273299336
1189,NAHARPOLY,NAHAR POLY FILMS LTD,Containers & Packaging,Industrials,1.829284027802869,15.355343236883211
1190,NAHARSPING,NAHAR SPINNING MILLS LTD,Textiles,Industrials,0.5957781836484998,-56.494454584540534
1191,NAM-INDIA,NIPPON LIFE INDIA ASSET MANAGEMENT LTD,Asset Management Companies,Finance,0.9798465127809365,-2.7124574947330005
1192,NATCOPHARM,NATCO PHARMA LTD,Pharmaceuticals,Healthcare,1.117317649248371,-21.393289879322975
1193,NATHBIOGEN,NATH BIO-GENES (INDIA) LTD,Other Agricultural Products,FMCG ,0.5710944179859627,-50.09858482995415
1194,NATIONALUM,NATIONAL ALUMINIUM COMPANY LTD,ALUMINIUM,Basic Materials,0.042602417084007284,-87.19940453109449
1196,NAUKRI,INFO EDGE (INDIA) LTD,ONLINE SERVICES,SERVICES,0.1717424978241357,-53.68643039987364
1197,NAVINFLUOR,NAVIN FLUORINE INTERNATIONAL LTD,Specialty Chemicals,Basic Materials,1.1217945516251058,9.31849537720193
1198,NAVKARCORP,NAVKAR CORPORATION LTD,Transport Related Services,SERVICES,0.5706128018374006,25.888072001262465
1199,NAVNETEDUL,NAVNEET EDUCATION LTD,PRINTING & PUBLICATION,SERVICES,0.37317411580904536,-36.642267317453125
1200,NAZARA,NAZARA TECHNOLOGIES LTD,Software Products,Information Technology,0.8867795281292776,-9.893837182155885
1201,NBCC,NBCC (INDIA) LTD,Construction & Engineering,CAPITAL GOODS,0.938666070607481,-21.881736499060654
1202,NBIFIN,N. B. I. INDUSTRIAL FINANCE COMPANY LTD,NBFC,Finance,0.5560729961246624,-261.1677665645562
1204,NCC,NCC LTD,Construction & Engineering,CAPITAL GOODS,0.6108119440296201,-34.28048649382708
1205,NCLIND,NCL INDUSTRIES LTD,Cement & Cement Products,Basic Materials,0.993526456840889,-17.14140542747232
1207,NDGL,NAGA DHUNSERI GROUP LTD,Tea & Coffee,FMCG ,1.2236125902494008,103909.56915612356
1208,NDL,NANDAN DENIM LTD,Textiles,Industrials,1.8463677249218997,379.3367805051905
1209,NDRAUTO,NDR AUTO COMPONENTS LTD,Auto Parts & Equipment,CDGS ,-0.11306393763820793,-81.85225093583237
1210,NDTV,NEW DELHI TELEVISION LTD,Broadcasting & Cable TV,SERVICES,-0.16359307850418384,3613.717827163326
1211,NECCLTD,NORTH EASTERN CARRYING CORPORATION LTD,LOGISTICS SOLUTION PROVIDER,SERVICES,0.9712647881634389,-37.35449184839349
1212,NECLIFE,NECTAR LIFESCIENCES LTD,Pharmaceuticals,Healthcare,0.8964204197983634,17.151941677373152
1213,NELCAST,NELCAST LTD, Industrial Products,Industrials,0.5798452255743216,-22.365990127543444
1214,NELCO,NELCO LTD,Networking Equipment,Information Technology,0.9478467219503963,-30.11488617558351
1215,NEOGEN,NEOGEN CHEMICALS LTD,Specialty Chemicals,Basic Materials,0.7828598443140751,-46.174191599846445
1216,NESCO,NESCO LTD,Diversified Commercial Services,Diversified,0.9653637932391032,-35.473573920591605
1217,NESTLEIND,NESTLE INDIA LTD,Packaged Foods,FMCG ,0.7660465170827708,-5.390578175188865
1218,NETF,TATA NIFTY EXCHANGE TRADED FUND,MF / ETF,Finance,1.0671488976006103,4.665111422719681
1228,NETFSDL26,NIPPON INDIA MUTUAL FUND - ETF NIFTY SDL - 2026 MATURITY,MF / ETF,Finance,-0.7330238071593286,-19.610416181627055
1229,NETWORK18,NETWORK18 MEDIA & INVESTMENTS LTD,Advertising & Media Agencies,SERVICES,0.9057192659124237,-32.470580525632705
1230,NEULANDLAB,NEULAND LABORATORIES LTD,Pharmaceuticals,Healthcare,0.930947060115092,-10.779564446905232
1231,NEWGEN,NEWGEN SOFTWARE TECHNOLOGIES LTD,IT Consulting & Application Software,Information Technology,0.4592640244247115,87.57417217977972
1232,NEXTMEDIA,NEXT MEDIAWORKS LTD,MEDIA & ENTERTAINMENT,SERVICES,0.3171921858984661,37299.22275084005
1233,NFL,NATIONAL FERTILIZERS LTD,FERTILIZERS,Basic Materials,1.3501678020857395,41.46136401517138
1234,NGIL,NAKODA GROUP OF INDUSTRIES LTD,Packaged Foods,FMCG ,-0.007283138250103263,-101.61522073967602
1235,NH,NARAYANA HRUDAYALAYA LTD.,Healthcare  - Facilities,Healthcare,0.14272442242271235,-20.17989290320452
1236,NHPC,NHPC LTD,Electric Utilities - GENERATION,Utilities,-0.18968841415534374,226.9699936272
1237,NIACL,THE NEW INDIA ASSURANCE COMPANY LTD,General Insurance,Finance,0.5112437247215821,-25.65176308773003
1238,NIBL,NRB INDUSTRIAL BEARINGS LTD, Industrial Goods,Industrials,0.602404002040506,168.92943919990518
1239,NIFTYBEES,NIPPON INDIA ETF NIFTY BEES,MF / ETF,Finance,1.0443747728650268,-0.6974810679798771
1241,NIITLTD,NIIT LTD,IT Training Services,Information Technology,0.4010954451734965,-15.729509583406475
1242,NILAINFRA,NILA INFRASTRUCTURES LTD,RESIDENTIAL/COMMERCIAL/SEZ Project,CAPITAL GOODS,0.9449694028166566,105.4110437831349
